GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),SEVERITY (CODE),SEVERITY (DISPLAY),SEVERITY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,COG,Congo,,,,,TOTAL,Total,,54.4 [46.4-62.3],54.40000,46.40000,62.30000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,COG,Congo,,,,,TOTAL,Total,,70.7 [62.9-76.2],70.70000,62.90000,76.20000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,COG,Congo,,,,,TOTAL,Total,,51.7 [45.2-55.7],51.70000,45.20000,55.70000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,COG,Congo,,,,,TOTAL,Total,,52.9 [48.3-56.0],52.90000,48.30000,56.00000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,COG,Congo,,,,,TOTAL,Total,,53.8 [45.6-61.7],53.80000,45.60000,61.70000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,COG,Congo,,,,,TOTAL,Total,,56.4 [52.8-59.3],56.40000,52.80000,59.30000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,COG,Congo,,,,,TOTAL,Total,,49.2 [36.3-62.9],49.20000,36.30000,62.90000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,COG,Congo,,,,,TOTAL,Total,,64.4 [56.8-70.8],64.40000,56.80000,70.80000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,COG,Congo,,,,,TOTAL,Total,,48.7 [33.4-64.7],48.70000,33.40000,64.70000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,COG,Congo,,,,,TOTAL,Total,,51.7 [42.7-61.0],51.70000,42.70000,61.00000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,COG,Congo,,,,,TOTAL,Total,,57.1 [45.8-67.5],57.10000,45.80000,67.50000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,COG,Congo,,,,,TOTAL,Total,,53.3 [49.2-56.3],53.30000,49.20000,56.30000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,COG,Congo,,,,,TOTAL,Total,,57.3 [47.5-66.6],57.30000,47.50000,66.60000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,COG,Congo,,,,,TOTAL,Total,,48.8 [34.4-63.8],48.80000,34.40000,63.80000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,COG,Congo,,,,,TOTAL,Total,,57.1 [46.6-66.8],57.10000,46.60000,66.80000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,COG,Congo,,,,,TOTAL,Total,,64.9 [57.0-71.1],64.90000,57.00000,71.10000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,COG,Congo,,,,,TOTAL,Total,,52.2 [46.4-55.8],52.20000,46.40000,55.80000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,COG,Congo,,,,,TOTAL,Total,,55.1 [46.5-63.5],55.10000,46.50000,63.50000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,COG,Congo,,,,,TOTAL,Total,,54.8 [51.5-57.5],54.80000,51.50000,57.50000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,COG,Congo,,,,,TOTAL,Total,,53.0 [44.0-62.1],53.00000,44.00000,62.10000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,COG,Congo,,,,,TOTAL,Total,,55.2 [51.9-57.8],55.20000,51.90000,57.80000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,COG,Congo,,,,,TOTAL,Total,,55.6 [47.8-63.2],55.60000,47.80000,63.20000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,COG,Congo,,,,,TOTAL,Total,,57.2 [47.8-66.0],57.20000,47.80000,66.00000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,COG,Congo,,,,,TOTAL,Total,,71.4 [63.5-77.2],71.40000,63.50000,77.20000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,COG,Congo,,,,,TOTAL,Total,,67.7 [60.4-73.5],67.70000,60.40000,73.50000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,COG,Congo,,,,,TOTAL,Total,,55.7 [47.1-63.9],55.70000,47.10000,63.90000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,COG,Congo,,,,,TOTAL,Total,,56.3 [47.9-64.5],56.30000,47.90000,64.50000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,COG,Congo,,,,,TOTAL,Total,,56.6 [48.1-64.9],56.60000,48.10000,64.90000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,COG,Congo,,,,,TOTAL,Total,,63.5 [54.6-71.2],63.50000,54.60000,71.20000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,COG,Congo,,,,,TOTAL,Total,,57.0 [48.0-65.5],57.00000,48.00000,65.50000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,COG,Congo,,,,,TOTAL,Total,,54.4 [45.7-63.0],54.40000,45.70000,63.00000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,COG,Congo,,,,,TOTAL,Total,,57.1 [44.9-68.5],57.10000,44.90000,68.50000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,COG,Congo,,,,,TOTAL,Total,,49.6 [37.0-63.1],49.60000,37.00000,63.10000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,COG,Congo,,,,,TOTAL,Total,,49.0 [35.3-63.8],49.00000,35.30000,63.80000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,COG,Congo,,,,,TOTAL,Total,,51.1 [41.5-61.2],51.10000,41.50000,61.20000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2015,2015,,AFR,2015,2015,Africa,,COG,Congo,,,,,TOTAL,Total,,51.0 [40.7-61.9],51.00000,40.70000,61.90000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,COG,Congo,,,,,TOTAL,Total,,57.1 [45.7-67.7],57.10000,45.70000,67.70000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,COG,Congo,,,,,TOTAL,Total,,72.5 [63.1-79.3],72.50000,63.10000,79.30000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,COG,Congo,,,,,TOTAL,Total,,54.1 [50.6-56.9],54.10000,50.60000,56.90000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,COG,Congo,,,,,TOTAL,Total,,51.0 [41.8-55.8],51.00000,41.80000,55.80000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,COG,Congo,,,,,TOTAL,Total,,55.5 [52.3-58.2],55.50000,52.30000,58.20000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,COG,Congo,,,,,TOTAL,Total,,53.7 [50.0-56.6],53.70000,50.00000,56.60000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2000,2000,,AFR,2000,2000,Africa,,COG,Congo,,,,,TOTAL,Total,,56.5 [52.2-59.8],56.50000,52.20000,59.80000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,COG,Congo,,,,,TOTAL,Total,,66.8 [59.2-72.8],66.80000,59.20000,72.80000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2018,2018,,AFR,2018,2018,Africa,,COG,Congo,,,,,TOTAL,Total,,61.6 [48.0-72.6],61.60000,48.00000,72.60000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,COG,Congo,,,,,TOTAL,Total,,60.8 [45.8-73.4],60.80000,45.80000,73.40000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,COG,Congo,,,,,TOTAL,Total,,52.3 [42.9-61.9],52.30000,42.90000,61.90000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2007,2007,,AFR,2007,2007,Africa,,COG,Congo,,,,,TOTAL,Total,,56.2 [48.5-63.7],56.20000,48.50000,63.70000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2005,2005,,AFR,2005,2005,Africa,,COG,Congo,,,,,TOTAL,Total,,56.0 [52.7-58.7],56.00000,52.70000,58.70000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2003,2003,,AFR,2003,2003,Africa,,COG,Congo,,,,,TOTAL,Total,,57.2 [48.2-65.7],57.20000,48.20000,65.70000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,COG,Congo,,,,,TOTAL,Total,,51.6 [41.8-61.7],51.60000,41.80000,61.70000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2008,2008,,AFR,2008,2008,Africa,,COG,Congo,,,,,TOTAL,Total,,65.9 [58.2-72.0],65.90000,58.20000,72.00000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,COG,Congo,,,,,TOTAL,Total,,65.3 [57.6-71.5],65.30000,57.60000,71.50000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,COG,Congo,,,,,TOTAL,Total,,56.4 [52.5-59.5],56.40000,52.50000,59.50000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2012,2012,,AFR,2012,2012,Africa,,COG,Congo,,,,,TOTAL,Total,,53.1 [44.7-61.5],53.10000,44.70000,61.50000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,COG,Congo,,,,,TOTAL,Total,,52.4 [43.7-61.2],52.40000,43.70000,61.20000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2011,2011,,AFR,2011,2011,Africa,,COG,Congo,,,,,TOTAL,Total,,53.8 [45.0-62.3],53.80000,45.00000,62.30000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,COG,Congo,,,,,TOTAL,Total,,57.2 [47.4-66.1],57.20000,47.40000,66.10000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2013,2013,,AFR,2013,2013,Africa,,COG,Congo,,,,,TOTAL,Total,,64.2 [56.5-70.8],64.20000,56.50000,70.80000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2010,2010,,AFR,2010,2010,Africa,,COG,Congo,,,,,TOTAL,Total,,54.5 [51.1-57.2],54.50000,51.10000,57.20000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,COG,Congo,,,,,TOTAL,Total,,63.0 [52.7-71.6],63.00000,52.70000,71.60000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,COG,Congo,,,,,TOTAL,Total,,69.7 [62.3-75.2],69.70000,62.30000,75.20000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2004,2004,,AFR,2004,2004,Africa,,COG,Congo,,,,,TOTAL,Total,,57.1 [48.4-65.2],57.10000,48.40000,65.20000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2009,2009,,AFR,2009,2009,Africa,,COG,Congo,,,,,TOTAL,Total,,55.1 [47.2-62.8],55.10000,47.20000,62.80000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,COG,Congo,,,,,TOTAL,Total,,50.4 [39.7-61.6],50.40000,39.70000,61.60000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2002,2002,,AFR,2002,2002,Africa,,COG,Congo,,,,,TOTAL,Total,,57.2 [46.5-67.2],57.20000,46.50000,67.20000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,COG,Congo,,,,,TOTAL,Total,,56.6 [48.7-64.1],56.60000,48.70000,64.10000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,COG,Congo,,,,,TOTAL,Total,,63.9 [55.8-70.9],63.90000,55.80000,70.90000,,,
NUTRITION_ANAEMIA_PREGNANT_PREV,Prevalence of anaemia in pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2006,2006,,AFR,2006,2006,Africa,,COG,Congo,,,,,TOTAL,Total,,55.8 [52.6-58.4],55.80000,52.60000,58.40000,,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,,,,PUBLISHED,Published,,2001,2001,,AFR,2001,2001,Africa,,COG,Congo,,,,,TOTAL,Total,,72.0 [63.4-78.2],72.00000,63.40000,78.20000,,,
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2017,2017,,AFR,2017,2017,Africa,,COG,Congo,,,,,TOTAL,Total,,49.8 [38.1-62.2],49.80000,38.10000,62.20000,,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,,,,PUBLISHED,Published,,2016,2016,,AFR,2016,2016,Africa,,COG,Congo,,,,,TOTAL,Total,,50.2 [38.9-62.4],50.20000,38.90000,62.40000,,,
